Time	V/V	Vw	Hct	Em	pHi	pHo	MCHC	Density	QNa	QK	QA	QCa	QMg	CNa	CK	CA	CCa2+	CMg2+	CHb	CX	COs	rA	rH	fHb	nHb	MNa	MK	MA	FNaP	FCaP	FKP	FNa	FK	FA	FH	FW	FNaG	FKG	FAG	FHG
        1.2745304667	        0.9835680722	        0.7335680722	        9.8356807222	      -71.6788798019	        7.0862686117	        7.2379415743	       34.5680191948	        1.0915035802	        7.5103163191	       98.5808913830	       72.7401608256	        0.5673143529	        2.6420016280	       10.2380632465	      134.3854716634	       99.1593876285	        0.1628916360	        0.3576589298	        7.1858604935	       45.5957771204	       20.0895967743	        1.4821192939	        1.4179893290	        2.7957120504	       -4.7826861173	      146.9808356999	        5.7031879593	      146.9660415741	       -2.5619406561	       -7.4044160993	        1.7079604374	        0.4364646373	     -300.2881608793	     -215.2586192358	       49.4088251327	       -1.5263311566	        0.6396602189	     -300.4413418494	     -308.0600721497	        0.0000000000
        1.3413843786	        0.9818546455	        0.7318546455	        9.8185464547	      -71.5633807405	        7.0852721396	        7.2389650983	       34.6283435707	        1.0916632624	        7.5107975141	       98.2468138307	       72.4964316567	        0.5717983702	        2.6561875984	       10.2626902221	      134.2436157758	       99.0585112837	        0.1642194131	        0.3598004570	        7.2026841150	       45.7025264929	       20.1894297872	        1.4836195424	        1.4246000612	        2.8030425137	       -4.7727213960	      146.9528025540	        5.7392185044	      146.9651431793	       -2.5695605706	       -7.4090139888	        1.7130403804	        0.4273236946	     -299.3742292941	     -221.9777882470	       45.0239838324	       -1.5483013333	        0.6386894819	     -299.5366853704	     -307.1635243920	        0.0000000000
        1.4091458460	        0.9800952242	        0.7300952242	        9.8009522423	      -71.4486600977	        7.0843501491	        7.2399120708	       34.6905067584	        1.0918278120	        7.5112747536	       97.9092472671	       72.2423511735	        0.5758736310	        2.6693162339	       10.2880754514	      134.1047633485	       98.9492175487	        0.1654246513	        0.3616920175	        7.2200415159	       45.8126628058	       20.2927993279	        1.4852532202	        1.4307439618	        2.8106208646	       -4.7635014913	      146.9240243253	        5.7756004035	      146.9646439993	       -2.5774666700	       -7.4128668918	        1.7183111133	        0.4178973956	     -298.4360148202	     -227.7594738282	       41.1756866116	       -1.5667018055	        0.6377215283	     -298.6080455943	     -306.2423409498	        0.0000000000
        1.4777571683	        0.9782945857	        0.7282945857	        9.7829458568	      -71.3346600211	        7.0834947173	        7.2407906529	       34.7543577339	        1.0919968293	        7.5117470472	       97.5685327359	       71.9789694331	        0.5795860390	        2.6814878088	       10.3141602242	      133.9684993596	       98.8322182368	        0.1665210899	        0.3633564113	        7.2378923763	       45.9259302227	       20.3994993680	        1.4870100856	        1.4364679336	        2.8184308784	       -4.7549471728	      146.8945795354	        5.8122984011	      146.9645053008	       -2.5856343485	       -7.4160614301	        1.7237562324	        0.4082107244	     -297.4757530940	     -232.6984488526	       37.8060105946	       -1.5818957483	        0.6367562988	     -297.6576338434	     -305.2988116266	        0.0000000000
        1.5471631633	        0.9764572276	        0.7264572276	        9.7645722759	      -71.2213270212	        7.0826984955	        7.2416084090	       34.8197535327	        1.0921699358	        7.5122134665	       97.2249945466	       71.7072740787	        0.5829771039	        2.6927992622	       10.3408888798	      133.8344376708	       98.7081845360	        0.1675211572	        0.3648158494	        7.2561984784	       46.0420862418	       20.5093340266	        1.4888804957	        1.4418162418	        2.8264571439	       -4.7469849553	      146.8645420861	        5.8492789807	      146.9646907240	       -2.5940389844	       -7.4186763895	        1.7293593229	        0.3982886673	     -296.4955547194	     -236.8829197272	       34.8624776472	       -1.5942205597	        0.6357937441	     -296.6875367992	     -304.3350937328	        0.0000000000
        1.6173118329	        0.9745873421	        0.7245873421	        9.7458734210	      -71.1086115257	        7.0819547043	        7.2423723146	       34.8865602201	        1.0923467771	        7.5126731501	       96.8789370714	       71.4281851500	        0.5860843396	        2.7033426584	       10.3682092048	      133.7022211708	       98.5777434956	        0.1684360881	        0.3660915545	        7.2749239783	       46.1609034277	       20.6221192159	        1.4908554530	        1.4468303498	        2.8346851840	       -4.7395470432	      146.8339808337	        5.8865107001	      146.9651664337	       -2.6026564124	       -7.4207827781	        1.7351042749	        0.3881557312	     -295.4973915635	     -240.3944760942	       32.2974769408	       -1.6039879201	        0.6348338195	     -295.6997031711	     -303.3531989770	        0.0000000000
        1.6881547967	        0.9726888010	        0.7226888010	        9.7268880103	      -70.9964675908	        7.0812571249	        7.2430887658	       34.9546534964	        1.0925270240	        7.5131253059	       96.5306427876	       71.1425521916	        0.5889416008	        2.7132041679	       10.3960726874	      133.5715215863	       98.4414759018	        0.1692760236	        0.3672034874	        7.2940355820	       46.2821705219	       20.7376837659	        1.4929266334	        1.4515487996	        2.8431015359	       -4.7325712490	      146.8029593511	        5.9239643948	      146.9659012005	       -2.6114633106	       -7.4224441166	        1.7409755404	        0.3778355519	     -294.4830884984	     -243.3081039979	       30.0678487280	       -1.6114840014	        0.6338764823	     -294.6959357322	     -302.3549859226	        0.0000000000
        1.7596475339	        0.9707651511	        0.7207651511	        9.7076515111	      -70.8848526950	        7.0806000862	        7.2437635941	       35.0239189789	        1.0927103738	        7.5135692113	       96.1803713353	       70.8511534052	        0.5915793759	        2.7224634736	       10.4244346438	      133.4420389045	       98.2999154387	        0.1700500983	        0.3681701777	        7.3135026317	       46.4056929948	       20.8558700740	        1.4950863972	        1.4560071508	        2.8516937949	       -4.7260008619	      146.7715358528	        5.9616132753	      146.9668664177	       -2.6204374962	       -7.4237168751	        1.7469583308	        0.3673505952	     -293.4543199302	     -245.6922833280	       28.1345572031	       -1.6169699370	        0.6329216895	     -293.6778880638	     -301.3421572709	        0.0000000000
        1.8317494733	        0.9688196174	        0.7188196174	        9.6881961743	      -70.7737275706	        7.0799784458	        7.2444020861	       35.0942522098	        1.0928965500	        7.5140042107	       95.8283593750	       70.5546965151	        0.5940250528	        2.7311935119	       10.4532542358	      133.3135004261	       98.1535489628	        0.1707665189	        0.3690086381	        7.3332971188	       46.5312931263	       20.9765343435	        1.4973277850	        1.4602379810	        2.8604506273	       -4.7197844581	      146.7397632567	        5.9994329399	      146.9680360627	       -2.6295581339	       -7.4246509949	        1.7530387560	        0.3567219483	     -292.4126103293	     -247.6091715216	       26.4624081876	       -1.6206825853	        0.6319693972	     -292.6470652279	     -300.3162611247	        0.0000000000
        1.9044239641	        0.9668551135	        0.7168551135	        9.6685511347	      -70.6630560439	        7.0793875659	        7.2450090094	       35.1655584442	        1.0930853018	        7.5144297132	       95.4748210550	       70.2538209936	        0.5963031643	        2.7394604690	       10.4824944008	      133.1856595012	       98.0028176865	        0.1714326375	        0.3697343436	        7.3533936361	       46.6588097023	       21.0995464845	        1.4996445009	        1.4642709404	        2.8693617571	       -4.7138756589	      146.7076893503	        6.0374013238	      146.9693866122	       -2.6388058671	       -7.4252904494	        1.7592039114	        0.3459691893	     -291.3593379426	     -249.1148641700	       25.0197865927	       -1.6228355643	        0.6310195600	     -291.6048275573	     -299.2786953840	        0.0000000000
        1.9776381599	        0.9648742558	        0.7148742558	        9.6487425584	      -70.5528048738	        7.0788232845	        7.2455886421	       35.2377522712	        1.0932764031	        7.5148451880	       95.1199489210	       69.9491013012	        0.5984356203	        2.7473239634	       10.5121217147	      133.0582940209	       97.8481190646	        0.1720550209	        0.3703612588	        7.3737692838	       46.7880974181	       21.2247897464	        1.5020308855	        1.4681328547	        2.8784179338	       -4.7082328448	      146.6753570372	        6.0754986036	      146.9708969236	       -2.6481628824	       -7.4256738120	        1.7654419216	        0.3351103244	     -290.2957409069	     -250.2597173574	       23.7784012004	       -1.6236205095	        0.6300721314	     -290.5523967945	     -298.2307144741	        0.0000000000
        2.0513628393	        0.9628793823	        0.7128793823	        9.6287938234	      -70.4429435805	        7.0782818839	        7.2461448057	       35.3107571142	        1.0934696512	        7.5152501601	       94.7639151291	       69.6410508326	        0.6004419284	        2.7548373577	       10.5421062053	      132.9312047411	       97.6898091852	        0.1726395165	        0.3709018995	        7.3944035416	       46.9190260687	       21.3521601533	        1.5044818832	        1.4718478636	        2.8876108848	       -4.7028188389	      146.6428046362	        6.1137070688	      146.9725480915	       -2.6576129208	       -7.4258348112	        1.7717419472	        0.3241617786	     -289.2229250598	     -251.0887145311	       22.7130320986	       -1.6232084941	        0.6291270636	     -289.4908638853	     -297.1734376979	        0.0000000000
        2.1255721866	        0.9608725721	        0.7108725721	        9.6087257214	      -70.3334442666	        7.0777600571	        7.2466808996	       35.3845046531	        1.0936648653	        7.5156442053	       94.4068728489	       69.3301262971	        0.6023394057	        2.7620481549	       10.5724211340	      132.8042135094	       97.5282054955	        0.1731913153	        0.3713674171	        7.4152781188	       47.0514795963	       21.4815657981	        1.5069930031	        1.4754375854	        2.8969332578	       -4.6976005706	      146.6100662142	        6.1520109755	      146.9743232895	       -2.6671412483	       -7.4258028565	        1.7780941655	        0.3131384280	     -288.1418728442	     -251.6418611149	       21.8012805358	       -1.6217515514	        0.6281843080	     -288.4211978340	     -296.1078586072	        0.0000000000
        2.2002435477	        0.9588556669	        0.7088556669	        9.5885566689	      -70.2242814309	        7.0772548733	        7.2471999365	       35.4589342006	        1.0938618846	        7.5160269454	       94.0489577661	       69.0167323164	        0.6041433797	        2.7689984411	       10.6030427582	      132.6771614585	       97.3635897131	        0.1737150122	        0.3717676968	        7.4363767911	       47.1853550536	       21.6129260498	        1.5095602785	        1.4789212979	        2.9063785573	       -4.6925487330	      146.5771719352	        6.1903963888	      146.9762076039	       -2.6767345951	       -7.4256035293	        1.7844897301	        0.3020536629	     -287.0534528091	     -251.9545918879	       21.0233231653	       -1.6193842432	        0.6272438153	     -287.3442551327	     -295.0348549016	        0.0000000000
        2.2753571753	        0.9568302920	        0.7068302920	        9.5683029197	      -70.1154317807	        7.0767637441	        7.2477045779	       35.5339920625	        1.0940605672	        7.5163980432	       93.6902896179	       68.7012260633	        0.6058673799	        2.7757253502	       10.6339500848	      132.5499072157	       97.1962108073	        0.1742146633	        0.3721114625	        7.4576852313	       47.3205615318	       21.7461707116	        1.5121802244	        1.4823161276	        2.9159410779	       -4.6876374415	      146.5441484113	        6.2288510230	      146.9781878659	       -2.6863810746	       -7.4252590333	        1.7909207164	        0.2909194712	     -285.9584293111	     -252.0581786331	       20.3616734490	       -1.6162252278	        0.6263055359	     -286.2607893763	     -293.9551984674	        0.0000000000
        2.3508959726	        0.9547978775	        0.7047978775	        9.5479787746	      -70.0068740435	        7.0762843902	        7.2481971675	       35.6096308996	        1.0942607877	        7.5167571985	       93.3309737072	       68.3839218103	        0.6075233175	        2.7822615286	       10.6651246250	      132.4223251690	       97.0262879578	        0.1746938398	        0.3724063831	        7.4791908404	       47.4570190880	       21.8812391663	        1.5148497957	        1.4856372402	        2.9256158364	       -4.6828439020	      146.5110190470	        6.2673640837	      146.9802524866	       -2.6960700889	       -7.4247886029	        1.7973800593	        0.2797465355	     -284.8574721168	     -251.9801282146	       19.8009529800	       -1.6123787892	        0.6253694201	     -285.1714607680	     -292.8695652599	        0.0000000000
        2.4268452438	        0.9527596781	        0.7027596781	        9.5275967809	      -69.8985887840	        7.0758148095	        7.2486797641	       35.6858091101	        1.0944624359	        7.5171041431	       92.9711023632	       68.0650952943	        0.6091216539	        2.7886355875	       10.6965501543	      132.2943038171	       96.8540134226	        0.1751556782	        0.3726591777	        7.5008825831	       47.5946576998	       22.0180795308	        1.5175663466	        1.4888980277	        2.9353985064	       -4.6781480947	      146.4778043693	        6.3059261161	      146.9823912989	       -2.7057922272	       -7.4242088717	        1.8038614848	        0.2685443368	     -283.7511656844	     -251.7445637820	       19.3276750361	       -1.6079363018	        0.6244354184	     -284.0768453025	     -291.7785448199	        0.0000000000
        2.5031924552	        0.9507167921	        0.7007167921	        9.5071679212	      -69.7905582273	        7.0753532477	        7.2491541723	       35.7624902407	        1.0946654153	        7.5174386371	       92.6107563206	       67.7449878317	        0.6106715574	        2.7948725320	       10.7282124841	      132.1657442230	       96.6795552685	        0.1756029273	        0.3728757152	        7.5227508299	       47.7334162670	       22.1566478393	        1.5203275915	        1.4921102875	        2.9452853538	       -4.6735324766	      146.4445223374	        6.3445288618	      146.9845954077	       -2.7155391618	       -7.4235342005	        1.8103594412	        0.2573212604	     -282.6400179732	     -251.3725840460	       18.9300420728	       -1.6029776093	        0.6235034814	     -282.9774434748	     -290.6826492770	        0.0000000000
        2.5799270110	        0.9486701789	        0.6986701789	        9.4867017889	      -69.6827660917	        7.0748981705	        7.2496219706	       35.8396424347	        1.0948696417	        7.5177604656	       92.2500060050	       67.4238101458	        0.6121810462	        2.8009941623	       10.7600992467	      132.0365585823	       96.5030599311	        0.1760379913	        0.3730611085	        7.5447872096	       47.8732416728	       22.2969072684	        1.5231315686	        1.4952843919	        2.9552731772	       -4.6689817051	      146.4111886314	        6.3831651254	      146.9868570505	       -2.7253035451	       -7.4227769694	        1.8168690301	        0.2460847009	     -281.5244686835	     -250.8825974661	       18.5977582138	       -1.5975723063	        0.6225735604	     -281.8736884230	     -289.5823217493	        0.0000000000
        2.6570400452	        0.9466206749	        0.6966206749	        9.4662067487	      -69.5751974310	        7.0744482385	        7.2500845374	       35.9172379209	        1.0950750416	        7.5180694351	       91.8889127163	       67.1017458860	        0.6136571211	        2.8070194433	       10.7921996953	      131.9066689110	       96.3246545887	        0.1764629695	        0.3732198014	        7.5669844718	       48.0140879111	       22.4388274097	        1.5259766059	        1.4984294462	        2.9653592515	       -4.6644823848	      146.3778169166	        6.4218286518	      146.9891694690	       -2.7350789108	       -7.4219478354	        1.8233859406	        0.2348411626	     -280.4048968724	     -250.2906297080	       18.3218572274	       -1.5917809174	        0.6216456067	     -280.7659534514	     -288.4779440913	        0.0000000000
        2.7345242310	        0.9445690083	        0.6945690083	        9.4456900831	      -69.4678384887	        7.0740022836	        7.2505430750	       35.9952525445	        1.0952815509	        7.5183653704	       91.5275297057	       66.7789548324	        0.6151058843	        2.8129648418	       10.8245045206	      131.7760058542	       96.1444493392	        0.1768796913	        0.3733556480	        7.5893363602	       48.1559152847	       22.5823835975	        1.5288612895	        1.5015534334	        2.9755412760	       -4.6600228361	      146.3444190848	        6.4605140150	      146.9915267916	       -2.7448595796	       -7.4210559599	        1.8299063864	        0.2235963552	     -279.2816279239	     -249.6106039125	       18.0945459787	       -1.5856559712	        0.6207195725	     -279.6545589131	     -287.3698439723	        0.0000000000
        2.8123736071	        0.9425158125	        0.6925158125	        9.4251581251	      -69.3606765635	        7.0735592887	        7.2509986305	       36.0736653418	        1.0954891141	        7.5186481125	       91.1659031512	       66.4555757925	        0.6165326475	        2.8188446304	       10.8570056837	      131.6445076111	       95.9625391820	        0.1772897497	        0.3734719846	        7.6118374977	       48.2986896752	       22.7275562908	        1.5317844357	        1.5046633468	        2.9858173270	       -4.6555928872	      146.3110054705	        6.4992165171	      146.9939239277	       -2.7546405716	       -7.4201092074	        1.8364270477	        0.2123552825	     -278.1549398768	     -248.8545941875	       17.9090629778	       -1.5792429703	        0.6197954106	     -278.5397784568	     -286.2583012932	        0.0000000000
        2.8905834214	        0.9404616376	        0.6904616376	        9.4046163761	      -69.2536998868	        7.0731183686	        7.2514521157	       36.1524581548	        1.0956976834	        7.5189175160	       90.8040730315	       66.1317292000	        0.6179420291	        2.8246711615	       10.8896962646	      131.5121189723	       95.7790058093	        0.1776945294	        0.3735716945	        7.6344832824	       48.4423818815	       22.8743305110	        1.5347450647	        1.5077653101	        2.9961858144	       -4.6511836865	      146.2775850467	        6.5379320976	      146.9963564716	       -2.7644175256	       -7.4191143200	        1.8429450171	        0.2011223243	     -277.0250691289	     -248.0330533573	       17.7595513572	       -1.5725812628	        0.6188730740	     -277.4218446571	     -285.1435539637	        0.0000000000
